Touched Date,Utm Medium,Utm Source,Utm Campaign,# Demo Occurred,# Sales Qualified Opportunity,# Closed Won Opportunity
2023-08-20,paid-search,google,apac-t2-KR_acq_searchbrand_google_search_All-KR-__all,1.5,0,0
2023-08-20,paid-social,linkedin,nam-t1_acq_prosp_li_image_all-sfdc-lgf__smbmm,2.2,2.6,0
2023-08-20,paid-social,linkedin,emea-t1_acq_rtg_li_image_ghic-rtgall-lgf__all,0,0,0
2023-08-20,paid-search,google,nam-t1_acq_searchbrand_google_search_broad--__all,4.8,3.4,3.2
2023-08-20,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_hrms-pmp-hrmgmt_hr_all,2.8,0,0
2023-08-20,paid-social,facebook,ww_fb_download_a/b-test,0,0,0
2023-08-20,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_general--_all_all,3.3,3.3,0
2023-08-20,paid-social,facebook,latam-t2_acq_rtg_fb_dynamic_general-rtgall-es__all,2.8,0,0
2023-08-20,paid-search,google,nam-t2_acq_searchnonbranded_google_search_general--_all_all,1.1,0,0
2023-08-20,paid-social,linkedin,nam-t1_consider_download_li_image_lc-reengage-lgf__all,0,0,0
2023-08-20,paid-social,linkedin,emea-t1a_consider_download_li_image_general-reengage-lgf__smbmm,0,0,0
2023-08-20,paid-social,linkedin,emea-t1b_engage_download_li_image_hr2-grp-lgf__upmment,0,0,0
2023-08-20,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_hrsoftware-pmp-smallbiz_hr_all,2.7,0,0
2023-08-20,display,google,nam-t1_consider_traffic_google_dis_general-reengage-discovery__all,1.5,0,0
2023-08-20,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_contractors--_ghic_all,0,0,0
2023-08-20,paid-listicle,selectsoftwarereviews,ww_acq_prosp_ssr_paidlist_globalpayroll--_gp_all,1.1,0,0
2023-08-20,paid-search,google,nam-t1_acq_searchnonbranded_google_search_mobility--_gmobil_all,0,0,0
2023-08-20,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_freehr-pmp-smb_hr_all,2.1,0,0
2023-08-20,paid-search,bing,apac-t1_acq_searchnonbranded_google_search_CountryHire--_gh_all,0,0,0
2023-08-20,paid-search,google,nam-t2_acq_searchnonbranded_google_search_hris--_hr_all,1.1,0,0
2023-08-19,paid-company-listing,capterra,ww_acq_prosp_cpt_reviewsites_payroll-capterra-_gp_all,5,0,0
2023-08-19,paid-social,facebook,emea_engage-consideration_download,0,0,0
2023-08-19,paid-social,linkedin,emea-t1_acq_rtg_li_image_ind-it-__all,0,0,0
2023-08-19,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_contractors--_ghic_all,7.3,1.1,0
2023-08-19,paid-social,linkedin,emea-t1b_acq_prosp_li_image_mobility-grp-lgf__smbmm,0,0,0
2023-08-19,paid-search,google,nam-t1_acq_searchbrand_google_search_broad--__all,6.2,6.3,2.1
2023-08-19,paid-social,linkedin,emea-t1b_engage_download_li_image_core-ttl-lgf__upmment,0,0,0
2023-08-19,645774613563,124866258905,,0,0,0
2023-08-19,paid-social,linkedin,emea-t2_consider_download_li_image_gmobil-reengage-lgf__all,0,0,0
2023-08-19,paid-social,linkedin,emea-t2_engage_download_li_image_all-sfdc-lgf__upmment,0,0,0
2023-08-19,display,google,emea-t1a_consider_traffic_google_dis_general-reengage-discovery__all,0.7,0,0
2023-08-19,paid-social,linkedin,emea-t1a_acq_prosp_li_image_hr-grp-lgf__smbmm,0.5,0,0
2023-08-19,paid-social,linkedin,nam-t1_acq_prosp_li_extleadform_BookADemo--__all,0,0,0
2023-08-19,paid-social,linkedin,emea-t2_consider_download_li_image_ghic-reengage-lgf__all,0,0,0
2023-08-19,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_countryhire--_gh_all,0,0,0
2023-08-19,paid-social,linkedin,emea-t1a_consider_download_li_image_lc-reengage-lgf__all,0,0,0
2023-08-19,paid-search,google,nam-t1_acq_searchnonbranded_google_search_compliance--_lc_all,0,0,0
2023-08-19,paid-search,google,nam-t1_acq_searchnonbranded_google_search_Compliance--_lc_all,0,0,0
2023-08-19,paid-search,google,emea-t1a_acq_searchbrand_google_search_all-fr-__all,0,0,0
2023-08-19,paid-search,google,nam-t1_acq_searchnonbranded_google_search_eor--_gheor_all,1.1,0,0
2023-08-19,paid-search,google,latam-t3_acq_searchbrand_google_search_all-es-__all,0.6,0,0
2023-08-19,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_eor--_gheor_all,0,0,0
2023-08-19,paid,facebook,,1.1,0,0
2023-08-19,paid-social,linkedin,apac-t1_engage_download_li_image_core-ttl-lgf__smbmm,0,0,0
2023-08-19,paid-social,linkedin,emea-t1a_acq_prosp_li_image_all-sfdc-lgf__smbmm,0,0,0
2023-08-19,paid-search,google,nam-t1_acq_searchnonbranded_google_search_countryhire--_gh_all,0,0,0
2023-08-19,paid-social,linkedin,apac-t2_consider_download_li_image_general-reengage-lgf__smbmm,0,0,0
2023-08-19,paid-social,linkedin,emea-t1a_consider_download_li_image_gp-reengage-lgf__all,0,0,0
2023-08-19,paid-social,linkedin,emea-t1a_acq_prosp_li_image_core-ttl-lgf__smbmm,0,0,0
2023-08-19,paid-social,linkedin,emea-t2_consider_download_li_image_general-reengage-lgf__smbmm,0,0,0
2023-08-18,paid-search,google,latam-t1-br_acq_searchnonbranded_google_search_all--__all,0,0,0
2023-08-18,paid-social,facebook,ww_consider_download_fb_extleadform_GPCompliance--_gp_all,0,0,0
2023-08-18,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_mobility--_gmobil_all,0,0,0
2023-08-18,display,google,nam-t1_consider_traffic_google_dis_general-reengage-discovery__all,2.6,1.4,0
2023-08-18,paid-search,google,apac-t2_acq_searchnonbranded_google_search_eor--_gheor_all,0,0,0
2023-08-18,paid-social,facebook,nam_engage-consideration_download,0,0,0
2023-08-18,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_orgchart-pmp-compstructures_hr_all,1.1,0,0
2023-08-18,paid-social,linkedin,emea-t1b_engage_download_li_image_core-ttl-lgf__upmment,0,0,0
2023-08-18,paid-listicle,selectsoftwarereviews,ww_acq_prosp_ssr_paidlist_freehr--_hr_all,0,0,0
2023-08-18,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_CountryHire--_gh_all,1.6,0,0
2023-08-18,paid-company-listing,capterra,ww_acq_prosp_cpt_reviewsites_payroll-capterra-_gp_all,1.8,0,0
2023-08-18,paid-social,linkedin,nam-t1_acq_prosp_li_image_core-ttl-lgf__smbmm,0,0,0
2023-08-18,email,hs_automation,EMEA_No Demo booked Follow up Email 1,1.4,0,0
2023-08-18,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_freehr-pmp-smb_hr_all,4,2.7,2.7
2023-08-18,paid-search,google,emea-t1b-es_acq_searchbrand_google_search_all-es-__all,0.7,0.9,0
2023-08-18,display,google,nam-t1_consider_traffic_google_dis_General-Reengage-Discovery__all,2.7,1,0
2023-08-18,paid-search,google,apac-t1-sg_acq_searchbrand_google_search_exact--__all,2.8,1.7,0
2023-08-18,paid-search,google,emea-t1a_acq_searchbrand_google_search_all-fr-__all,1.9,3,0
2023-08-18,paid-search,google,emea-t3_acq_searchnonbranded_google_search_Contractors--_ghic_all,1.2,1.1,0
2023-08-18,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_payroll--_gp_all,1.2,1.6,0
2023-08-18,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_eor-pmp-_gheor_all,6.7,3,3.2
2023-08-18,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_hris--_hr_all,1.2,0,0
2023-08-18,paid-search,google,apac-t1-sg_acq_searchnonbranded_google_search_countryhire-phrase-_gh_all,0,0,0
2023-08-18,cpc,google,,0,0,0
2023-08-18,paid-social,facebook,latam-t1-br_acq_rtg_fb_image_general-rtgall-pt__all,1.9,0,0
2023-08-18,paid-search,google,apac-t2_acq_searchbrand_google_search_exact--__all,1.8,0,0
2023-08-18,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_general--_all_all,1.1,1.4,0
2023-08-18,paid-search,google,apac-t2_acq_searchnonbranded_google_search_payroll--_gp_all,4.4,0,0
2023-08-18,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_freepayroll-pmp-tightbudgets__all,2.4,0,0
2023-08-18,paid-social,facebook,apac_engage-consideration_download,0,0,0
2023-08-18,paid-search,google,apac-t2-kr_acq_searchbrand_google_search_all-kr-__all,0,0,0
2023-08-18,display,google,latam-t3_acq_rtg_google_dis_generalrtgall-es-__all,2.6,0,0
2023-08-18,pdf,gated_assets,latam-t2_acq_nurture_gated__all--todosobreloseor:guiaparaentenderelemployerofrecord_all_all,2.9,2.9,0
2023-08-18,paid-search,bing,apac-t1_acq_searchnonbranded_bing_search_countryhire--_gh_all,1.2,0,0
2023-08-18,paid-social,facebook,nam-t1_aware_traffic_fb_image_hr-cb-__upmment,0,0,0
2023-08-18,paid-listicle,mvf-global,nam-t1-us_acq_prosp_mvf_paidlist_eor-listicle-mvf_gheor_all,2.5,0,0
2023-08-18,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_eor--_gheor_all,0,0,0
2023-08-18,paid-social,facebook,latam-t2_consider_download_fb_image_general-reengage-es__all,3,2.6,2.8
2023-08-18,paid-search,google,emea-t1a_acq_searchbrand_google_search_broad--__all,7.4,6.8,2.3
2023-08-18,paid-search,google,emea-t1a_acq_searchbrand_google_search_Broad--__all,1.5,1.2,0
2023-08-18,paid-search,google,apac-t1-SG_acq_searchbrand_google_search_Exact--__all,2.9,1.7,0
2023-08-18,webinar,webinar,emea-t1a-gb_consider_webinar_webinar__prospect--hrgrapevine_lc_upmm,1.3,1.9,0.8
2023-08-18,paid-search,google,emea-t3_acq_searchnonbranded_google_search_countryhire--_gh_all,1,1.5,0
2023-08-18,paid-search,bing,apac-t1_acq_searchnonbranded_google_search_CountryHire--_gh_all,1.1,0,0
2023-08-18,paid-search,google,emea-t1b_acq_searchbrand_google_search_Broad--__all,1.4,1.3,1.2
2023-08-18,paid-listicle,mvf-global,nam-t1-us_acq_prosp_mvf_paidlist_hrsoftware-listicle-mvf_all_all,2.7,3.2,0
2023-08-18,paid-social,facebook,latam-t2_acq_prosp_fb_image_lal1--es__all,0,0,0
2023-08-18,paid-search,google,emea-t1b_acq_searchbrand_google_search_broad--__all,0,0,0
2023-08-18,paid-search,hs_automation,EMEA_No Demo booked Follow up Email 1,0,0,0
2023-08-18,paid-social,linkedin,ww_consider_download_li_extleadform_HRBundle--_hr_all,0,0,0
2023-08-18,paid-search,google,nam-t1_acq_searchnonbranded_google_search_CountryHire--_gh_all,0,0,0
2023-08-18,email,sendgrid.com,website,0,0,0
2023-08-18,paid-search,google,emea-t3_acq_searchnonbranded_google_search_contractors--_ghic_all,1.2,1.3,0
2023-08-18,paid-social,facebook,ww_fb_download_a/b-test,6.4,2.4,0
2023-08-18,email,hs_automation,FY23_Q2_EMEA_UKI_WEBINAR_2023UKHIRINGTRENDS,1.2,1.1,0
2023-08-18,paid-search,google,emea-t3_acq_searchbrand_google_search_Broad--__all,1.6,0.9,0
2023-08-18,paid-search,google,nam-t1_acq_searchnonbranded_google_search_Compliance--_lc_all,1.1,0,0
2023-08-18,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_countryhire--_gh_all,1.5,0,0
2023-08-18,content,organic,,0,0,0
2023-08-18,paid-search,google,nam-t1_acq_searchnonbranded_google_search_compliance--_lc_all,0.9,0,0
2023-08-18,paid-search,google,nam-t1_acq_searchnonbranded_google_search_payroll--_gp_all,0.9,0,0
2023-08-18,paid-social,facebook,latam-t2_acq_rtg_fb_dynamic_general-rtgall-es__all,2.5,0,0
2023-08-18,paid-social,linkedin,emea-t1b_engage_download_li_image_hr-grp-lgf__upmment,0,0,0
2023-08-18,paid-search,google,nam-t1_acq_searchnonbranded_google_search_eor--_gheor_all,0,0,0
2023-08-18,paid-search,google,latam-t1-BR_acq_searchnonbranded_google_search_All--__all,0,0,0
2023-08-18,paid-search,hs_automation,FY23_Q2_EMEA_UKI_WEBINAR_UNLOCKGLOBALTALENT,0.7,0,0
2023-08-18,email,hs_automation,ww_operat_oneoff_hsauto_doubleopt_--__all,1.2,0,0
2023-08-18,display,google,latam-t2_consider_download_google_dis_generalreengage-es-discovery__all,0,0,0
2023-08-18,paid-search,google,nam-t1_acq_searchnonbranded_google_search_mobility--_gmobil_all,1.2,0,0
2023-08-18,in-app,in-app,ww_acq_prosp_inapp__defaultcamp--__all,1.5,0,0
2023-08-18,paid-social,linkedin,emea-t1b_consider_download_li_image_general-reengage-lgf__smbmm,0,0,0
2023-08-18,partner,partner,latam-t2_consider_traffic_partner__manatech-miami-082023_gh_lowsmb,0,0,0
2023-08-18,display,google,latam-t1-br_acq_rtg_google_dis_generalrtgall-pt-__all,0,0,0
2023-08-18,paid-search,google,nam-t1_acq_searchnonbranded_google_search_Competitors--__all,4.2,3.7,0
2023-08-18,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_globalpayroll-pmp-services_gp_all,3.1,0,0
2023-08-18,paid-social,facebook,nam-t1_acq_prosp_fb_image_all-cb-__smbmm,0,0,0
2023-08-18,paid,facebook,,0,0,0
2023-08-18,email,hs_automation,FY23_Q2_EMEA_UKI_WEBINAR_UNLOCKGLOBALTALENT,2.3,0,0
2023-08-18,paid-social,linkedin,emea-t1a_engage_download_li_image_hr-grp-lgf__upmment,0,0,0
2023-08-18,facebook,paid-social,,0,0,0
2023-08-18,paid-search,google,nam-t1_acq_searchnonbranded_google_search_countryhire--_gh_all,0,0,0
2023-08-18,paid-video,youtube,emea-t2_aware_vidview_ytube_video_HR-All-_hr_all,1.3,0,0
2023-08-18,paid-social,linkedin,emea-t1a_consider_download_li_image_ghic-reengage-lgf__all,0,0,0
2023-08-18,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_HRIS--_hr_all,1.4,0,0
2023-08-18,paid-search,google,latam-t1-mx_acq_searchbrand_google_search_all-es-__all,0,0,0
2023-08-18,paid-social,linkedin,emea-t2_consider_download_li_image_gmobil-reengage-lgf__all,0,0,0
2023-08-18,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_contractors--_ghic_all,0,0,0
2023-08-18,social,linkedin,,1.5,0,0
2023-08-18,paid-search,google,emea-t1b-ES_acq_searchbrand_google_search_All-ES-__all,2.7,0,0
2023-08-18,paid-social,linkedin,emea-t2_engage_download_li_image_all-sfdc-lgf__upmment,0,0,0
2023-08-18,paid-search,google,nam-t1_acq_searchnonbranded_google_search_Payroll--_gp_all,1,0,0
2023-08-18,paid-search,google,emea-t3_acq_searchbrand_google_search_broad--__all,0,0,0
2023-08-18,paid-search,google,nam-t1_acq_searchbrand_google_search_broad--__all,14,13.6,3.9
2023-08-18,paid-social,linkedin,emea-t1_acq_rtg_li_conversation_general-rtgall-__smbmm,3.2,1.7,0
2023-08-18,paid-search,google,nam-t1_acq_searchnonbranded_google_search_competitors--__all,3,1.2,0
2023-08-17,paid-search,google,latam-t2_acq_searchnonbranded_google_search_All--__all,0,0,0
2023-08-17,paid-search,google,emea-t2_acq_searchbrand_google_search_broad--__all,0,0,0
2023-08-17,paid-social,facebook,nam_engage-consideration_download,0.8,3.8,3
2023-08-17,paid-company-listing,capterra,ww_acq_prosp_cpt_reviewsites_entitymgmt-capterra-_gheor_all,3.4,0,0
2023-08-17,paid-search,google,nam-t1_acq_searchbrand_google_search_broad--__all,9.8,7.1,2.7
2023-08-17,paid-search,google,emea-t1a_acq_searchbrand_google_search_broad--__all,2.5,0,0
2023-08-17,paid-social,facebook,latam-t2_acq_rtg_fb_dynamic_general-rtgall-es__all,2.1,0,0
2023-08-17,paid-search,google,latam-t2_acq_searchnonbranded_google_search_All-ES-__all,1.7,0,0
2023-08-17,paid-search,google,nam-t1_acq_searchnonbranded_google_search_General--_all_all,2.2,3,1.9
2023-08-17,paid-search,google,apac-t1_acq_searchnonbranded_google_search_mobility--_gmobil_all,0,0,0
2023-08-17,paid-search,google,nam-t1_acq_searchnonbranded_google_search_countryhire--_gh_all,2.6,3.3,0
2023-08-17,paid-search,google,emea-t1b_acq_searchnonbranded_google_search_general--_all_all,1.3,0,0
2023-08-17,paid-listicle,mvf-global,nam-t1-us_acq_prosp_mvf_paidlist_hrsoftware-listicle-mvf_all_all,3.1,1.9,0
2023-08-17,paid-search,google,apac-t2_acq_searchnonbranded_google_search_countryhire--_gh_all,3.2,0,0
2023-08-17,paid-search,google,latam-t2_acq_searchnonbranded_google_search_all-es-__all,1,0,0
2023-08-17,paid-search,google,apac-t2_acq_searchbrand_google_search_exact--__all,1.8,0,0
2023-08-17,paid-search,google,emea-t1b_acq_searchnonbranded_google_search_countryhire--_gh_all,0,0,0
2023-08-17,paid-search,google,emea-t2_acq_searchnonbranded_google_search_countryhire--_gh_all,0,0,0
2023-08-17,paid-social,facebook,latam-t2_consider_download_fb_image_general-reengage-es__all,0,0,0
2023-08-17,paid-search,google,latam-t2_acq_searchnonbranded_google_search_all--__all,0.2,0,0
2023-08-17,paid-search,google,nam-t1_acq_searchbrand_google_search_Broad--__all,3.1,0,0
2023-08-17,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_freehr-pmp-smb_hr_all,3.6,0,0
2023-08-17,cpc,facebook,,1.8,0,0
2023-08-17,self-signup,self-signup,ww_acq_prosp_selfsign__defaultcamp--__all,0,0,0
2023-08-17,paid-search,google,apac-t1_acq_searchnonbranded_google_search_Payroll--_gp_all,2.3,0,0
2023-08-17,paid-search,google,emea-t3_acq_searchnonbranded_google_search_Competitors--__all,2.2,0,0
2023-08-17,paid-social,linkedin,,0,0,0
2023-08-17,paid-search,google,emea-t1b-es_acq_searchbrand_google_search_all-es-__all,3.6,3.3,0
2023-08-17,paid-search,google,apac-t1_acq_searchnonbranded_google_search_CountryHire--_gh_all,3.2,0,0
2023-08-17,paid-social,facebook,ww_fb_download_a/b-test,0,0,0
2023-08-17,paid-search,google,emea-t1b_acq_searchnonbranded_google_search_General--_all_all,0.9,0,0
2023-08-17,paid-search,google,emea-t3_acq_searchnonbranded_google_search_mobility--_gmobil_all,0,0,0
2023-08-17,hosted-deel-event,hosted-deel-event,latam-t1-br_engage_event_hostedevent_nurture_happyhoursp-brazil-16082023__upmm,0,0,0
2023-08-17,paid-company-listing,capterra,ww_acq_prosp_cpt_reviewsites_workforcemgmt-capterra-__all,2.3,0,0
2023-08-17,paid-search,google,nam-t1_acq_searchnonbranded_google_search_CountryHire--_gh_all,0.6,0.8,0.7
2023-08-17,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_HRIS--_hr_all,5.9,2.3,0
2023-08-17,paid-company-listing,capterra,ww_acq_prosp_cpt_reviewsites_onboarding-capterra-_hr_all,0,0,0
2023-08-17,paid-search,google,emea-t1b-ES_acq_searchbrand_google_search_All-ES-__all,2.7,2.3,0
2023-08-17,paid-search,google,emea-t1a_acq_searchbrand_google_search_Broad--__all,2.4,1.8,0
2023-08-17,paid-search,google,nam-t1_acq_searchnonbranded_google_search_Mobility--_gmobil_all,1.9,3.1,0
2023-08-17,cpc,peoplemanagingpeople,,0,0,0
2023-08-17,paid-social,facebook,emea-t1_acq_prosp_fb_image_all-cb-__smbmm,2,0,0
2023-08-17,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_hris--_hr_all,1.7,1.7,0
2023-08-17,display,google,nam-t1_consider_traffic_google_dis_General-Reengage-Discovery__all,2.3,0,0
2023-08-17,paid-search,google,emea-t1b_acq_searchnonbranded_google_search_EOR--_gheor_all,3,0,0
2023-08-17,paid-search,google,nam-t1_acq_searchnonbranded_google_search_mobility--_gmobil_all,0,0,0
2023-08-17,paid-search,google,emea-t1b-es_acq_searchnonbranded_google_search_international-es-__all,0,0,0
2023-08-17,webinar,webinar,emea-t1a-gb_consider_webinar_webinar__prospect--hrgrapevine_lc_upmm,1.7,1.4,1.6
2023-08-17,paid-search,google,apac-t2b_acq_searchnonbranded_google_search_payroll--_gp_all,3.1,0,0
2023-08-17,paid-social,facebook,emea-t2_acq_prosp_fb_image_all-cb-__smbmm,1.3,0,0
2023-08-17,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_Payroll--_gp_all,0,0,0
2023-08-17,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_eor-pmp-_gheor_all,3.2,2.6,0
2023-08-17,deel-hosted-event,deel-hosted-event,,0.9,0,0
2023-08-17,paid-social,linkedin,emea-t1b_engage_download_li_image_hr-grp-lgf__upmment,0,0,0
2023-08-17,paid-listicle,mvf-global,nam-t1-us_acq_prosp_mvf_paidlist_eor-listicle-mvf_gheor_all,6.4,4.5,0
2023-08-17,tradeshow,tradeshow,latam-t1-BR_engage_event_tshowsponsorship_tshowspon_CONARH-SaoPaulo-082023_all_upmm,9.8,16.9,0
2023-08-17,paid-social,facebook,nam-t1_acq_prosp_fb_image_lal1--__smbmm,6.2,2.6,0
2023-08-17,paid-search,google,emea-t2_acq_searchnonbranded_google_search_General--_all_all,0,0,0
2023-08-17,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_eor--_gheor_all,0,0,0
2023-08-17,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_hris-pmp-employeedata_hr_all,2.1,0,0
2023-08-17,paid-search,google,africa-t2_acq_searchnonbranded_google_search_Payroll--_gp_all,2,0,0
2023-08-17,paid-social,linkedin,nam-t1_consider_download_li_image_general-reengage-lgf__smbmm,0,0,0
2023-08-17,paid,linkedin,,1.3,1.6,1.3
2023-08-17,paid-search,google,apac-t2_acq_searchnonbranded_google_search_eor--_gheor_all,2.2,0,0
2023-08-17,facebook,paid-social,,0,0,0
2023-08-17,referral,deel.com,,4.3,0,0
2023-08-17,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_mobility--_gmobil_all,0,0,0
2023-08-17,paid-social,linkedin,emea-t2_consider_download_li_image_gmobil-reengage-lgf__all,0,0,0
2023-08-17,paid-search,google,africa-t2_acq_searchnonbranded_google_search_general--_all_all,4.4,0,0
2023-08-17,webinar,webinar,ww_acq_prosp_webinar__defaultcamp--__all,0,0,0
2023-08-17,paid-social,linkedin,emea-t2_engage_download_li_image_all-sfdc-lgf__upmment,0,0,0
2023-08-17,display,google,latam-t2_consider_download_google_dis_generalreengage-es-discovery__all,0,0,0
2023-08-17,paid-search,google,apac-t2_acq_searchnonbranded_google_search_Compliance--_lc_all,2.6,0,0
